title_id,person_id,character,role
1,1,Travis Bickle,ACTOR
1,2,Iris Steensma,ACTOR
1,3,Tom,ACTOR
1,4,Matthew 'Sport' Higgins,ACTOR
1,5,Betsy,ACTOR
1,6,Wizard,ACTOR
1,7,Senator Charles Palantine,ACTOR
1,8,Concession Girl,ACTOR
1,9,Policeman at Rally,ACTOR
1,10,Passenger Watching Silhouette,ACTOR
1,11,Iris' Time Keeper,ACTOR
1,12,Secret Service Agent,ACTOR
1,13,Tom's Assistant (uncredited),ACTOR
1,14,Mafioso (uncredited),ACTOR
1,15,"Melio, Delicatessen Owner",ACTOR
1,16,Personell Officer,ACTOR
1,17,Angry Black Man (uncredited),ACTOR
1,18,Soap Opera Woman (uncredited),ACTOR
1,19,Charlie T,ACTOR
1,20,Doughboy,ACTOR
1,21,Campaign Worker (uncredited),ACTOR
1,22,Andy - Gun Salesman,ACTOR
1,23,The John,ACTOR
1,24,Palantine's Aide (uncredited),ACTOR
1,25,T.V. Interviewer (uncredited),ACTOR
1,26,Campaign Worker (uncredited),ACTOR
1,27,Political rallier (uncredited),ACTOR
1,28,Campaign Aide (uncredited),ACTOR
1,29,Girl at Columbus Circle (uncredited),ACTOR
1,30,Policeman (uncredited),ACTOR
1,31,Hooker in Cab,ACTOR
1,32,Iris' friend,ACTOR
1,33,Stick-aup Man,ACTOR
1,34,Iris' Friend (uncredited),ACTOR
1,35,Iris' Mother (newspaper article) (uncredited),ACTOR
1,36,Iris' Father (newspaper article) (uncredited),ACTOR
1,10,,DIRECTOR
2,37,King Arthur / Voice of God / Middle Head / Hiccoughing Guard,ACTOR
2,38,Second Swallow-Savvy Guard / The Black Knight / Peasant 3 / Sir Launcelot the Brave / Taunting French Guard / Tim the Enchanter,ACTOR
2,39,Dead Collector / Peasant 1 / Sir Robin the Not-Quite-So-Brave-as-Sir Launcelot / First Swamp Castle Guard / Concorde / Roger the Shrubber / Brother Maynard,ACTOR
2,40,Patsy / Green Knight / Old Man from Scene 24 (Bridgekeeper) / Sir Bors / Animator / Gorilla Hand,ACTOR
2,41,Dennis's Mother / Sir Bedevere / Left Head / Prince Herbert / Voice of Cartoon Scribe,ACTOR
2,42,First Swallow-Savvy Guard / Dennis / Peasant 2 / Right Head / Sir Galahad the Pure / Narrator / King of Swamp Castle / Brother Maynard's Brother / Leader of The Knights Who Say NI!,ACTOR
2,43,The Witch,ACTOR
2,44,Zoot / Dingo,ACTOR
2,45,First Monk / Singing Minstrel / Page Crushed by the Rabbit / Peasant #4,ACTOR
2,46,Old Crone,ACTOR
2,47,Dead Body / Historian Frank,ACTOR
2,48,Historian's Wife,ACTOR
2,49,Dr. Piglet,ACTOR
2,50,Dr. Winston,ACTOR
2,51,Prisoner,ACTOR
2,52,Girl in Castle Anthrax,ACTOR
2,53,Girl in Castle Anthrax,ACTOR
2,54,Knight of Ni / Villager at Witch Burning / Musician at Wedding / Monk / Knight in Battle,ACTOR
2,55,Girl in Castle Anthrax,ACTOR
2,56,Musician at Wedding / Villager at Witch Burning,ACTOR
2,57,Girl in Castle Anthrax,ACTOR
2,58,Girl in Castle Anthrax,ACTOR
2,59,Girl in Castle Anthrax,ACTOR
2,60,Girl in Castle Anthrax,ACTOR
2,61,Girl in Castle Anthrax,ACTOR
2,62,Girl in Castle Anthrax,ACTOR
2,63,Girl in Castle Anthrax,ACTOR
2,64,Girl in Castle Anthrax,ACTOR
2,65,Girl in Castle Anthrax,ACTOR
2,66,Girl in Castle Anthrax,ACTOR
2,67,Girl in Castle Anthrax,ACTOR
2,68,Girl in Castle Anthrax,ACTOR
2,69,Girl in Castle Anthrax,ACTOR
2,70,Girl in Castle Anthrax,ACTOR
2,71,Girl in Castle Anthrax,ACTOR
2,72,Police Sergeant (uncredited),ACTOR
2,73,Peasant (uncredited),ACTOR
2,74,Guard who Falls into Barrels (uncredited),ACTOR
2,75,Bash (Mudfighter (uncredited),ACTOR
2,76,Sir Not-Appearing-in-this-Film (uncredited),ACTOR
2,41,Themselves (uncredited),ACTOR
2,77,Guard Eating Apple (uncredited),ACTOR
2,78,Biff (Mudfighter) (uncredited),ACTOR
2,79,Inspector End of Film (uncredited),ACTOR
2,80,Dancing Knight (uncredited),ACTOR
2,81,Page-turner (uncredited),ACTOR
2,41,,DIRECTOR
2,40,,DIRECTOR
3,37,Wise Man #2 / Brian Cohen / Biggus Dickus,ACTOR
3,38,Wise Man #1 / Reg / Jewish Official / First Centurion / Deadly Dirk / Arthur,ACTOR
3,40,Man Even Further Forward / Revolutionary / Jailer / Blood and Thunder Prophet / Frank / Audience Member / Crucifee,ACTOR
3,39,Mr. Cheeky / Stan 'Loretta' / Harry the Haggler / Culprit Woman / Warris / Intensely Dull Youth / Jailer's Assistant / Otto / Lead Singer Crucifee,ACTOR
3,41,Mandy Cohen / Colin / Simon the Holy Man / Bob Hoskins / Saintly Passer-by / Alarmed Crucifixion Assistant,ACTOR
3,42,Wise Man #3 / Mr. Big Nose / Francis / Mrs. A / Ex-Leper / Announcer / Ben / Pontius Pilate / Boring Prophet / Eddie / Shoe Follower / Nisus Wettus,ACTOR
3,82,Gregory,ACTOR
3,44,Mrs. Gregory,ACTOR
3,83,Jesus,ACTOR
3,45,A Weedy Samaritan,ACTOR
3,84,False Prophet / Blind Man / Giggling Guard / Stig,ACTOR
3,47,"Matthias, Son of Deuteronomy of Gath",ACTOR
3,85,Mrs. Big Nose,ACTOR
3,86,Judith Iscariot,ACTOR
3,87,,ACTOR
3,88,Pilate's Wife,ACTOR
3,89,Alfonso / Giggling Guard,ACTOR
3,90,Another Official Stoners Helper / Giggling Guard,ACTOR
3,91,Parvus / Official Stoners Helper / Giggling Guard,ACTOR
3,92,Spike,ACTOR
3,93,Mr. Papadopolous (uncredited),ACTOR
3,41,,DIRECTOR
4,94,Chris MacNeil,ACTOR
4,95,Regan Teresa MacNeil,ACTOR
4,96,Father Lankester Merrin,ACTOR
4,97,Lt. William F. Kinderman,ACTOR
4,98,Sharon Spencer,ACTOR
4,99,Burke Dennings,ACTOR
4,100,Father Damien Karras,ACTOR
4,101,Father Joseph Dyer,ACTOR
4,102,Dr. Samuel Klein,ACTOR
4,103,Dr. Barringer,ACTOR
4,104,Karl,ACTOR
4,105,Willi,ACTOR
4,106,Dr. Taney,ACTOR
4,107,Psychiatrist,ACTOR
4,108,Tom,ACTOR
4,109,Mary Karras,ACTOR
4,110,Uncle John,ACTOR
4,111,Language Lab Director,ACTOR
4,112,Bishop Michael,ACTOR
4,113,Chuck / Demon (voice),ACTOR
4,114,Mary Jo Perrin,ACTOR
4,115,Jesuit Dean,ACTOR
4,116,Senator at Party,ACTOR
4,117,Demon (voice),ACTOR
4,118,Radiologist's Assistant (uncredited),ACTOR
4,119,Nurse (uncredited),ACTOR
4,120,The Producer (uncredited),ACTOR
4,121,First Mental Patient (uncredited),ACTOR
4,122,Doctor (voice) (uncredited),ACTOR
4,123,Violent psychotic patient (uncredited),ACTOR
4,124,Demon / Regan Double (uncredited),ACTOR
4,125,Senator's Wife (uncredited),ACTOR
4,126,Minor Role (uncredited),ACTOR
4,127,Minor Role (uncredited),ACTOR
4,128,Bellevue Nurse (uncredited),ACTOR
4,129,Minor Role (uncredited),ACTOR
4,130,Angiography Doctor (uncredited),ACTOR
4,131,Spiderwalk (uncredited),ACTOR
4,132,Priest (uncredited),ACTOR
4,133,Subway Vagrant (uncredited),ACTOR
4,134,Priest Singing Around Piano at Party (uncredited),ACTOR
4,135,,DIRECTOR
5,37,Various,ACTOR
5,42,"Various / ""It's"" man",ACTOR
5,41,Various,ACTOR
5,39,Various,ACTOR
5,40,Various,ACTOR
6,136,Harry,ACTOR
6,137,Bressler,ACTOR
6,138,Chico,ACTOR
6,139,The Mayor,ACTOR
6,140,Killer,ACTOR
6,141,Chief,ACTOR
6,142,De Georgio,ACTOR
6,143,Mrs. Russell,ACTOR
6,144,Norma,ACTOR
6,145,Bus Driver,ACTOR
6,146,Mr. Jaffe,ACTOR
6,147,Rothko,ACTOR
6,148,Bannerman,ACTOR
6,149,Liquor Proprietor,ACTOR
6,150,Sid Kleinman,ACTOR
6,151,Miss Willis,ACTOR
6,152,Sgt. Reineke,ACTOR
6,153,Bank Robber (uncredited),ACTOR
6,154,Communications Secretary (uncredited),ACTOR
6,155,Suicide Jumper (uncredited),ACTOR
6,156,Swimmer (uncredited),ACTOR
6,157,Pedestrian (uncredited),ACTOR
6,158,TV Watcher (uncredited),ACTOR
6,159,Man in Jaffe's Cafe (uncredited),ACTOR
6,160,(uncredited),ACTOR
6,161,Homicide Detective (uncredited),ACTOR
6,162,Hot Mary (uncredited),ACTOR
6,163,Tunnel Hoodlum (uncredited),ACTOR
6,164,Tunnel Hoodlum (uncredited),ACTOR
6,165,Tunnel Hoodlum (uncredited),ACTOR
6,166,Policeman (uncredited),ACTOR
6,167,Helicopter Pilot (uncredited),ACTOR
6,168,Homosexual (uncredited),ACTOR
6,169,Minor Role (uncredited),ACTOR
6,170,Newsman (uncredited),ACTOR
6,171,Underwear Chick (uncredited),ACTOR
6,172,Man in Truck (uncredited),ACTOR
6,173,Flower Vendor (uncredited),ACTOR
6,174,Big Black Man (uncredited),ACTOR
6,175,Homosexual (uncredited),ACTOR
6,176,Third Nude (uncredited),ACTOR
6,177,Hippie Girl (uncredited),ACTOR
6,178,Lady in Jaffe's Cafe (uncredited),ACTOR
6,179,Homicide Detective (uncredited),ACTOR
6,180,Car Driver (uncredited),ACTOR
6,181,Ann Mary Deacon (uncredited),ACTOR
6,182,Pedestrian Passing Harry's Car (uncredited),ACTOR
6,183,Hippie Guy (uncredited),ACTOR
6,184,Police Sergeant (uncredited),ACTOR
6,185,Steve - Doctor (uncredited),ACTOR
6,186,Fireman (uncredited),ACTOR
6,187,First Nude (uncredited),ACTOR
6,188,Bus Kid (uncredited),ACTOR
6,189,Bus Kid (uncredited),ACTOR
6,190,Bus Kid (uncredited),ACTOR
6,191,Bus Kid (uncredited),ACTOR
6,192,Mayor's Secretary (uncredited),ACTOR
6,182,,DIRECTOR
7,193,Eliza Doolittle,ACTOR
7,194,Professor Henry Higgins,ACTOR
7,195,Alfred P. Doolittle,ACTOR
7,196,Colonel Hugh Pickering,ACTOR
7,197,Mrs. Higgins,ACTOR
7,198,Freddy Eynsford-Hill,ACTOR
7,199,Zoltan Karpathy,ACTOR
7,200,Mrs. Pearce,ACTOR
7,201,Mrs. Eynsford-Hill,ACTOR
7,202,Butler,ACTOR
7,203,Ad Lib at Church (uncredited),ACTOR
7,204,Gentleman (uncredited),ACTOR
7,205,Gentleman (uncredited),ACTOR
7,206,Cockney with Pipe (uncredited),ACTOR
7,207,Lady at Ball (uncredited),ACTOR
7,208,Singer (uncredited),ACTOR
7,209,Eliza Doolittle (singing voice) (uncredited),ACTOR
7,210,Cockney (uncredited),ACTOR
7,211,Footman (uncredited),ACTOR
7,212,Lady Ambassador (uncredited),ACTOR
7,213,Ambassador (uncredited),ACTOR
7,214,Leading Man (uncredited),ACTOR
7,215,,DIRECTOR
8,216,Emmeline,ACTOR
8,217,Richard,ACTOR
8,218,Paddy Button,ACTOR
8,219,Arthur Lestrange,ACTOR
8,220,Lookout,ACTOR
8,221,Officer,ACTOR
8,222,Young Emmeline,ACTOR
8,223,Young Richard,ACTOR
8,224,Little Paddy,ACTOR
8,225,Infant Paddy,ACTOR
8,226,Sailor,ACTOR
8,227,Sailor,ACTOR
8,228,Sailor,ACTOR
8,229,,DIRECTOR
9,230,Clyde Barrow,ACTOR
9,231,Bonnie Parker,ACTOR
9,232,C. W. Moss,ACTOR
9,233,Buck Barrow,ACTOR
9,234,Blanche,ACTOR
9,235,Frank Hamer,ACTOR
9,236,Ivan Moss,ACTOR
9,237,Velma Davis,ACTOR
9,238,Eugene Grizzard,ACTOR
9,239,Bonnie's mother (uncredited),ACTOR
9,240,Bank Teller (uncredited),ACTOR
9,241,Policeman (uncredited),ACTOR
9,242,Deputy (uncredited),ACTOR
9,243,Bank Guard (uncredited),ACTOR
9,244,Bonnie's Sister (uncredited),ACTOR
9,245,Sheriff Smoot (uncredited),ACTOR
9,246,,DIRECTOR
10,247,Dolworth,ACTOR
10,248,Fardan,ACTOR
10,249,Ehrengard,ACTOR
10,250,Jake,ACTOR
10,251,Jesus Raza,ACTOR
10,252,Maria,ACTOR
10,253,Grant,ACTOR
10,254,Ortega,ACTOR
10,255,Fierro,ACTOR
10,256,Padilla,ACTOR
10,257,Chiquita,ACTOR
10,258,Revolutionary,ACTOR
10,259,Revolutionary,ACTOR
10,260,Banker,ACTOR
10,261,Mexican Girl (uncredited),ACTOR
10,262,Bandit (uncredited),ACTOR
10,263,Lady (uncredited),ACTOR
10,264,Bandit (uncredited),ACTOR
10,265,Man at Door (uncredited),ACTOR
10,266,Hooper (uncredited),ACTOR
10,267,Jake's Prisoner (uncredited),ACTOR
10,268,Mexican Servant (uncredited),ACTOR
10,269,Sheriff (uncredited),ACTOR
10,270,Deputy Sheriff (uncredited),ACTOR
10,271,Mexican Soldier (uncredited),ACTOR
10,272,,DIRECTOR
11,273,Capt. Keith Mallory,ACTOR
11,274,Cpl. James Arthur Miller,ACTOR
11,275,Col. Andrea Stavros,ACTOR
11,276,Pvt. 'Butcher' Brown,ACTOR
11,277,Maj. Roy Franklin,ACTOR
11,278,Pvt. Spyros Pappadimos,ACTOR
11,279,Maria Pappadimos,ACTOR
11,280,Anna,ACTOR
11,281,Commodore Jensen / Prologue Narrator,ACTOR
11,282,Squadron Leader Howard Barnsby RAAF,ACTOR
11,283,Cohn,ACTOR
11,284,Maj. Baker,ACTOR
11,285,Weaver,ACTOR
11,286,Sgt. Grogan,ACTOR
11,287,SS Hauptman Sessler,ACTOR
11,288,Muesel,ACTOR
11,289,Nicolai,ACTOR
11,290,Commandant,ACTOR
11,291,Group Captain,ACTOR
11,292,Bride,ACTOR
11,293,Patrol Boat Captain,ACTOR
11,294,German Gunnery Officer,ACTOR
11,295,German Officer on Navarone,ACTOR
11,296,,DIRECTOR
12,297,Arsene Lupin III (voice),ACTOR
12,298,Fujiko Mine (voice),ACTOR
12,299,Daisuke Jigen (voice),ACTOR
12,300,Inspector Zenigata (voice),ACTOR
12,301,Lady Clarisse de Cagliostro (voice),ACTOR
12,302,Count Cagliostro (voice),ACTOR
12,303,Japanese Delegate (voice),ACTOR
12,304,Archbishop's Driver (voice),ACTOR
12,305,Jodo (voice),ACTOR
12,306,Soviet Delegate (voice),ACTOR
12,307,Archbishop (voice),ACTOR
12,308,Gardener (voice),ACTOR
12,309,German Delegate (voice),ACTOR
12,310,Servant (voice),ACTOR
12,311,British Delegate (voice),ACTOR
12,312,Saitama Riot Police Captain (voice),ACTOR
12,313,Interpol Chief (voice),ACTOR
12,314,Gustav (voice),ACTOR
12,315,Waitress (voice),ACTOR
12,316,Goemon Ishikawa XIII (voice),ACTOR
12,317,,DIRECTOR
13,318,Cole Younger,ACTOR
13,319,Jim Younger,ACTOR
13,320,Bob Younger,ACTOR
13,321,Jesse James,ACTOR
13,322,Frank James,ACTOR
13,323,Ed Miller,ACTOR
13,324,Clell Miller,ACTOR
13,325,John Younger,ACTOR
13,326,George Arthur,ACTOR
13,327,Charlie Ford,ACTOR
13,328,Bob Ford,ACTOR
13,329,Annie Ralston,ACTOR
13,330,Mr. Reddick,ACTOR
13,331,Belle Starr,ACTOR
13,332,Sam Starr,ACTOR
13,333,Mrs. Samuel,ACTOR
13,334,Zee,ACTOR
13,335,Beth,ACTOR
13,336,Mr. Rixley,ACTOR
13,337,Mortician,ACTOR
13,338,McCorkindale,ACTOR
13,339,Chadwell,ACTOR
13,340,Shirley Biggs,ACTOR
13,341,Bank Customer Graf,ACTOR
13,342,Vernon Biggs,ACTOR
13,343,Gallatin Bank Cashier,ACTOR
13,344,Wilhelmina,ACTOR
13,345,Doctor,ACTOR
13,346,Pitts,ACTOR
13,347,Kate,ACTOR
13,348,Bank Teller Heywood,ACTOR
13,349,The Pinkertons,ACTOR
13,350,The Pinkertons,ACTOR
13,351,The Pinkertons,ACTOR
13,352,The Pinkertons,ACTOR
13,353,Preacher,ACTOR
13,354,Singer,ACTOR
13,355,Sheriff Rowe,ACTOR
13,356,Engineer,ACTOR
13,357,Gustavson,ACTOR
13,358,Guitarist,ACTOR
13,359,Banjo Player,ACTOR
13,360,Fiddle Player,ACTOR
13,361,Farmer,ACTOR
13,362,Photographer,ACTOR
13,363,Man at the Bar,ACTOR
13,364,Little Jesse,ACTOR
13,365,Archie Samuel,ACTOR
13,366,Wedding Band Guitar Player (uncredited),ACTOR
13,367,Clogger (uncredited),ACTOR
13,368,Cowboy / Posse (uncredited),ACTOR
13,369,,DIRECTOR
14,370,Bob Wallace,ACTOR
14,371,Phil Davis,ACTOR
14,372,Betty Haynes,ACTOR
14,373,Judy Haynes,ACTOR
14,374,General Waverly,ACTOR
14,375,Emma Allen,ACTOR
14,376,John,ACTOR
14,377,Susan Waverly,ACTOR
14,378,Dancer (uncredited),ACTOR
14,205,Anniversary Party Guest (uncredited),ACTOR
14,379,Jeep Driver (uncredited),ACTOR
14,380,Dancer (uncredited),ACTOR
14,381,Doris Lenz (uncredited),ACTOR
14,382,Rita (uncredited),ACTOR
14,383,Club Patron (uncredited),ACTOR
14,384,Club Patron (uncredited),ACTOR
14,385,General Carlton (uncredited),ACTOR
14,386,Ed Harrison (uncredited),ACTOR
14,387,Train Conductor (uncredited),ACTOR
14,388,Station Master (uncredited),ACTOR
14,389,Landlord (uncredited),ACTOR
14,390,Mr. Herring (uncredited),ACTOR
14,391,Novello (uncredited),ACTOR
14,392,Albert (uncredited),ACTOR
14,393,,DIRECTOR
15,394,Lt. Pete 'Maverick' Mitchell,ACTOR
15,395,Charlotte 'Charlie' Blackwood,ACTOR
15,396,Lt. Tom 'Iceman' Kazanski,ACTOR
15,397,Lt. Nick 'Goose' Bradshaw,ACTOR
15,398,Cdr. Mike 'Viper' Metcalf,ACTOR
15,399,Lt. Cdr. Heatherly 'Jester',ACTOR
15,400,Cougar,ACTOR
15,401,Wolfman,ACTOR
15,402,Slider,ACTOR
15,403,Merlin,ACTOR
15,404,Carole Bradshaw,ACTOR
15,405,Hollywood,ACTOR
15,406,Chipper,ACTOR
15,407,Stinger,ACTOR
15,408,Evan Gough 'Sundown',ACTOR
15,409,Lieutenant Davis,ACTOR
15,350,Air Boss Johnson,ACTOR
15,410,Inquiry Commander,ACTOR
15,411,Bartender,ACTOR
15,412,Perry Siedenthal,ACTOR
15,413,Radio Operator,ACTOR
15,414,T.J. Cassidy,ACTOR
15,415,,DIRECTOR
16,416,Jerry Seinfeld,ACTOR
16,417,George Costanza,ACTOR
16,418,Cosmo Kramer,ACTOR
16,419,Elaine Benes,ACTOR
17,420,Gordie Lachance,ACTOR
17,421,Chris Chambers,ACTOR
17,422,Teddy Duchamp,ACTOR
17,423,Vern Tessio,ACTOR
17,424,Ace Merrill,ACTOR
17,425,Billy Tessio,ACTOR
17,426,Charlie Hogan,ACTOR
17,427,Eyeball Chambers,ACTOR
17,428,Vince Desjardins,ACTOR
17,429,Mr. Lachance,ACTOR
17,430,Mrs. Lachance,ACTOR
17,431,Mr. Quidacioluo,ACTOR
17,432,Milo Pressman,ACTOR
17,433,Mayor Grundy,ACTOR
17,434,The Writer,ACTOR
17,435,Denny Lachance,ACTOR
17,436,Waitress,ACTOR
17,437,Chopper,ACTOR
17,438,Mayor's Wife,ACTOR
17,439,Principal Wiggins,ACTOR
17,440,Bob Cormier,ACTOR
17,441,Lardass Hogan,ACTOR
17,442,Bill Travis,ACTOR
17,443,Lardass Heckler #1,ACTOR
17,444,Lardass Heckler #2,ACTOR
17,445,Donelley Twin,ACTOR
17,446,Donelley Twin,ACTOR
17,447,Fat Lady,ACTOR
17,448,Moke,ACTOR
17,449,Jack Mudgett,ACTOR
17,450,Ray Brower,ACTOR
17,451,Gordon's Son,ACTOR
17,452,Gordon's Son's Friend,ACTOR
17,453,,DIRECTOR
18,1,David 'Noodles' Aaronson,ACTOR
18,454,Maximilian 'Max' Bercovicz,ACTOR
18,455,Deborah Gelly,ACTOR
18,456,Frankie Monaldi,ACTOR
18,457,Carol,ACTOR
18,458,Joe,ACTOR
18,459,James Conway O'Donnell,ACTOR
18,460,Police Chief Vincent Aiello,ACTOR
18,461,Chicken Joe,ACTOR
18,462,Patrick 'Patsy' Goldberg,ACTOR
18,463,Philip 'Cockeye' Stein,ACTOR
18,464,Eve,ACTOR
18,465,'Fat' Moe Gelly,ACTOR
18,466,Woman in the Puppet Theatre,ACTOR
18,467,Beefy,ACTOR
18,468,Young Deborah,ACTOR
18,469,Young Noodles,ACTOR
18,470,Young Max / David Bailey,ACTOR
18,471,Young Patsy,ACTOR
18,472,Young 'Fat' Moe Gelly,ACTOR
18,473,Young Cockeye,ACTOR
18,474,Young Peggy,ACTOR
18,475,Dominic,ACTOR
18,476,Bugsy,ACTOR
18,477,Al Capuano,ACTOR
18,478,Fred Capuano,ACTOR
18,479,Johnny Capuano,ACTOR
18,480,Irving Gold,ACTOR
18,481,Friend of Young Deborah,ACTOR
18,482,Young Deborah (Double),ACTOR
18,483,Monkey,ACTOR
18,484,Thug,ACTOR
18,485,Chinese Theater Spectator (uncredited),ACTOR
18,486,Trigger,ACTOR
18,487,Officer Whitey,ACTOR
18,488,Mandy,ACTOR
18,489,Willie the Ape,ACTOR
18,490,Max's Mother,ACTOR
18,491,Crowning,ACTOR
18,492,Van Linden,ACTOR
18,493,Sharkey,ACTOR
18,494,Peggy,ACTOR
18,495,Mrs. Aiello,ACTOR
18,496,Bugsy's Gang,ACTOR
18,497,Bugsy's Gang,ACTOR
18,498,Interviewer,ACTOR
18,499,Girl in Coffin,ACTOR
18,500,Adorable Old Man,ACTOR
18,501,Nurse Thompson,ACTOR
18,502,Reporter 1,ACTOR
18,503,Reporter 2,ACTOR
18,504,Reporter 3,ACTOR
18,505,Chauffeur,ACTOR
18,506,Cemetery Caretaker,ACTOR
18,507,Peggy's Mother,ACTOR
18,508,Drunk,ACTOR
18,509,Newstand Man,ACTOR
18,510,Mounted Policeman,ACTOR
18,511,2nd Mounted Policeman,ACTOR
18,512,Sgt. P. Halloran,ACTOR
18,513,Street Singer,ACTOR
18,514,Young Macrò,ACTOR
18,515,Foreman,ACTOR
18,516,One of Beefy's Thugs (uncredited),ACTOR
18,517,Bar Room Patron (uncredited),ACTOR
18,518,Bugsy's Gang (uncredited),ACTOR
18,519,Boy in Park (uncredited),ACTOR
18,520,Speakeasy Drum Player (uncredited),ACTOR
18,521,Newspaper Salesman (uncredited),ACTOR
18,522,Speakeasy Banjo Player (uncredited),ACTOR
18,523,Speakeasy Percussionist (uncredited),ACTOR
18,524,David Bailey's Girlfriend (uncredited),ACTOR
18,525,Deborah Gelly's Father (uncredited),ACTOR
18,526,Waiter (uncredited),ACTOR
18,527,Speakeasy Patron (uncredited),ACTOR
18,528,Speakeasy Trumpet Player (uncredited),ACTOR
18,529,Speakeasy Clarinet Player (uncredited),ACTOR
18,530,Speakeasy Vocalist (uncredited),ACTOR
18,531,Nurse (uncredited),ACTOR
18,532,Pimp (uncredited),ACTOR
18,533,Prostitute (uncredited),ACTOR
18,534,Riverdale Cemetery Director (uncredited),ACTOR
18,535,,DIRECTOR
19,536,Harry Burns,ACTOR
19,404,Sally Albright,ACTOR
19,537,Marie,ACTOR
19,538,Jess,ACTOR
19,539,Joe,ACTOR
19,540,Alice,ACTOR
19,541,Amanda,ACTOR
19,542,Stewardess,ACTOR
19,543,Man on Aisle,ACTOR
19,544,9 Year Old Boy,ACTOR
19,545,Judge,ACTOR
19,546,Helen,ACTOR
19,547,Waiter at Wedding,ACTOR
19,548,Ira,ACTOR
19,549,Julian,ACTOR
19,550,Emily,ACTOR
19,551,Gary,ACTOR
19,552,Waitress,ACTOR
19,553,Hostess,ACTOR
19,554,Older Woman Customer,ACTOR
19,555,Christmas Tree Salesman,ACTOR
19,556,Documentary Couple,ACTOR
19,557,Documentary Couple,ACTOR
19,558,Documentary Couple,ACTOR
19,559,Documentary Couple,ACTOR
19,560,Documentary Couple,ACTOR
19,561,Documentary Couple,ACTOR
19,562,Documentary Couple,ACTOR
19,563,Documentary Couple,ACTOR
19,564,Documentary Couple,ACTOR
19,565,Documentary Couple,ACTOR
19,566,Tap Dancer (uncredited),ACTOR
19,567,College Student (uncredited),ACTOR
19,568,Waiter (uncredited),ACTOR
19,569,Diner Patron (uncredited),ACTOR
19,570,Truck Driver (uncredited),ACTOR
19,571,Dinner (uncredited),ACTOR
19,572,Tap Dancer (uncredited),ACTOR
19,573,New Year's Partygoer (uncredited),ACTOR
19,574,Giants Fan (uncredited),ACTOR
19,575,Restaurant Patron (uncredited),ACTOR
19,453,,DIRECTOR
20,576,Pvt. Joker,ACTOR
20,577,Animal Mother,ACTOR
20,578,Pvt. Pyle,ACTOR
20,579,Gny. Sgt. Hartman,ACTOR
20,580,Eightball,ACTOR
20,581,Pvt. Cowboy,ACTOR
20,582,Rafterman,ACTOR
20,583,Lt. Touchdown,ACTOR
20,584,Lt. Lockhart,ACTOR
20,585,Poge Colonel,ACTOR
20,586,Crazy Earl,ACTOR
20,587,Doc Jay,ACTOR
20,588,Doorgunner,ACTOR
20,589,Snowball,ACTOR
20,590,Payback,ACTOR
20,591,Lt. Cleves,ACTOR
20,592,Donlon,ACTOR
20,593,T.H.E. Rock,ACTOR
20,594,Da Nang Hooker,ACTOR
20,595,VC Sniper,ACTOR
20,596,ARVN Pimp,ACTOR
20,597,Hand Job,ACTOR
20,598,Chili,ACTOR
20,599,Daddy D.A.,ACTOR
20,600,TV Journalist,ACTOR
20,601,Daytona Dave,ACTOR
20,602,Stork,ACTOR
20,603,Parris Island Recruit and Vietnam Platoon,ACTOR
20,604,Parris Island Recruit and Vietnam Platoon,ACTOR
20,605,Parris Island Recruit and Vietnam Platoon,ACTOR
20,606,Parris Island Recruit and Vietnam Platoon,ACTOR
20,607,Parris Island Recruit and Vietnam Platoon,ACTOR
20,608,Parris Island Recruit and Vietnam Platoon,ACTOR
20,609,Parris Island Recruit and Vietnam Platoon,ACTOR
20,610,Parris Island Recruit and Vietnam Platoon,ACTOR
20,611,Parris Island Recruit and Vietnam Platoon,ACTOR
20,612,News Camera Operator at Mass Grave (uncredited),ACTOR
20,613,Murphy (voice) (uncredited),ACTOR
20,614,Mass Grave Soldier (uncredited),ACTOR
20,615,TV Camera Operator (uncredited),ACTOR
20,616,Parris Island Recruit and Vietnam Platoon,ACTOR
20,613,,DIRECTOR
21,617,Arnie Cunningham,ACTOR
21,400,Dennis Guilder,ACTOR
21,618,Leigh Cabot,ACTOR
21,619,Will Darnell,ACTOR
21,620,Rudolph Junkins,ACTOR
21,621,Regina Cunningham,ACTOR
21,622,George LeBay,ACTOR
21,623,Buddy Repperton,ACTOR
21,624,Mr. Casey,ACTOR
21,625,Moochie Welch,ACTOR
21,626,Richard Trelawney,ACTOR
21,627,Don Vandenberg,ACTOR
21,628,Roseanne,ACTOR
21,629,Chuck,ACTOR
21,630,Michael Cunningham,ACTOR
21,631,Bemis,ACTOR
21,632,Pepper Boyd,ACTOR
21,633,Mr. Smith,ACTOR
21,634,Ellie,ACTOR
21,635,Librarian,ACTOR
21,636,Shoppie,ACTOR
21,637,Auto Assembly Worker (uncredited),ACTOR
21,638,High School Student (uncredited),ACTOR
21,639,,DIRECTOR
22,640,Nancy Thompson,ACTOR
22,641,Freddy Krueger,ACTOR
22,642,Lieutenant Thompson,ACTOR
22,643,Marge Thompson,ACTOR
22,644,Tina Gray,ACTOR
22,645,Rod Lane,ACTOR
22,646,Glen Lantz,ACTOR
22,647,Dr. King,ACTOR
22,648,Sgt. Parker,ACTOR
22,347,Teacher,ACTOR
22,649,Sergeant Garcia,ACTOR
